"","iso3","year","population"
"895","CAF",2002,"3802129"
"896","CAF",2003,"3881185"
"897","CAF",2004,"3959883"
"898","CAF",2005,"4038380"
"899","CAF",2006,"4118075"
"900","CAF",2007,"4198004"
"901","CAF",2008,"4273368"
"902","CAF",2009,"4337623"
"903","CAF",2010,"4386765"
"904","CAF",2011,"4418639"
"905","CAF",2012,"4436411"
"906","CAF",2013,"4447945"
"907","CAF",2014,"4464171"
"908","CAF",2015,"4493171"
"909","CAF",2016,"4537683"
"910","CAF",2017,"4596023"
"911","CAF",2018,"4666375"
"912","CAF",2019,"4745179"
"913","TCD",1996,"7250974"
"914","TCD",1997,"7503494"
"915","TCD",1998,"7770053"
"916","TCD",1999,"8053532"
"917","TCD",2000,"8355654"
"918","TCD",2001,"8678049"
"919","TCD",2002,"9019226"
"920","TCD",2003,"9373913"
"921","TCD",2004,"9734761"
"922","TCD",2005,"10096630"
"923","TCD",2006,"10457122"
"924","TCD",2007,"10818031"
"925","TCD",2008,"11183589"
"926","TCD",2009,"11560142"
"927","TCD",2010,"11952134"
"928","TCD",2011,"12360986"
"929","TCD",2012,"12784748"
"930","TCD",2013,"13220433"
"931","TCD",2014,"13663562"
"932","TCD",2015,"14110971"
"933","TCD",2016,"14561658"
"934","TCD",2017,"15016761"
"935","TCD",2018,"15477727"
"936","TCD",2019,"15946882"
"937","CHI",1996,"144348"
"938","CHI",1997,"145387"
"939","CHI",1998,"146500"
"940","CHI",1999,"147553"
"941","CHI",2000,"148439"
"942","CHI",2001,"149097"
"943","CHI",2002,"149591"
"944","CHI",2003,"150070"
"945","CHI",2004,"150722"
"946","CHI",2005,"151674"
"947","CHI",2006,"152999"
"948","CHI",2007,"154644"
"949","CHI",2008,"156441"
"950","CHI",2009,"158187"
"951","CHI",2010,"159718"
"952","CHI",2011,"160990"
"953","CHI",2012,"162051"
"954","CHI",2013,"163039"
"955","CHI",2014,"164107"
"956","CHI",2015,"165387"
"957","CHI",2016,"166922"
"958","CHI",2017,"168666"
"959","CHI",2018,"170496"
"960","CHI",2019,"172264"
"961","CHL",1996,"14587367"
"962","CHL",1997,"14786227"
"963","CHL",1998,"14977736"
"964","CHL",1999,"15162801"
"965","CHL",2000,"15342350"
"966","CHL",2001,"15516112"
"967","CHL",2002,"15684413"
"968","CHL",2003,"15849649"
"969","CHL",2004,"16014972"
"970","CHL",2005,"16182713"
"971","CHL",2006,"16354507"
"972","CHL",2007,"16530201"
"973","CHL",2008,"16708255"
"974","CHL",2009,"16886184"
"975","CHL",2010,"17062531"
"976","CHL",2011,"17233584"
"977","CHL",2012,"17400359"
"978","CHL",2013,"17571511"
"979","CHL",2014,"17758969"
"980","CHL",2015,"17969356"
"981","CHL",2016,"18209072"
"982","CHL",2017,"18470435"
"983","CHL",2018,"18729166"
"984","CHL",2019,"18952035"
"985","CHN",1996,"1217550000"
"986","CHN",1997,"1230075000"
"987","CHN",1998,"1241935000"
"988","CHN",1999,"1252735000"
"989","CHN",2000,"1262645000"
"990","CHN",2001,"1271850000"
"991","CHN",2002,"1280400000"
"992","CHN",2003,"1288400000"
"993","CHN",2004,"1296075000"
"994","CHN",2005,"1303720000"
"995","CHN",2006,"1311020000"
"996","CHN",2007,"1317885000"
"997","CHN",2008,"1324655000"
"998","CHN",2009,"1331260000"
"999","CHN",2010,"1337705000"
"1000","CHN",2011,"1344130000"
"1001","CHN",2012,"1350695000"
"1002","CHN",2013,"1357380000"
"1003","CHN",2014,"1364270000"
"1004","CHN",2015,"1371220000"
"1005","CHN",2016,"1378665000"
"1006","CHN",2017,"1386395000"
"1007","CHN",2018,"1392730000"
"1008","CHN",2019,"1397715000"
"1009","COL",1996,"37076387"
"1010","COL",1997,"37723803"
"1011","COL",1998,"38364307"
"1012","COL",1999,"38999468"
"1013","COL",2000,"39629965"
"1014","COL",2001,"40255956"
"1015","COL",2002,"40875363"
"1016","COL",2003,"41483872"
"1017","COL",2004,"42075953"
"1018","COL",2005,"42647731"
"1019","COL",2006,"43200901"
"1020","COL",2007,"43737512"
"1021","COL",2008,"44254972"
"1022","COL",2009,"44750054"
"1023","COL",2010,"45222699"
"1024","COL",2011,"45662747"
"1025","COL",2012,"46075721"
"1026","COL",2013,"46495492"
"1027","COL",2014,"46967706"
"1028","COL",2015,"47520667"
"1029","COL",2016,"48175048"
"1030","COL",2017,"48909844"
"1031","COL",2018,"49661056"
"1032","COL",2019,"50339443"
"1033","COM",1996,"488625"
"1034","COM",1997,"501955"
"1035","COM",1998,"515382"
"1036","COM",1999,"528853"
"1037","COM",2000,"542358"
"1038","COM",2001,"555895"
"1039","COM",2002,"569480"
"1040","COM",2003,"583213"
"1041","COM",2004,"597230"
"1042","COM",2005,"611625"
"1043","COM",2006,"626427"
"1044","COM",2007,"641624"
"1045","COM",2008,"657227"
"1046","COM",2009,"673251"
"1047","COM",2010,"689696"
"1048","COM",2011,"706578"
"1049","COM",2012,"723865"
"1050","COM",2013,"741511"
"1051","COM",2014,"759390"
"1052","COM",2015,"777435"
"1053","COM",2016,"795597"
"1054","COM",2017,"813890"
"1055","COM",2018,"832322"
"1056","COM",2019,"850891"
"1057","COD",1996,"42757239"
"1058","COD",1997,"43827191"
"1059","COD",1998,"44849968"
"1060","COD",1999,"45919615"
"1061","COD",2000,"47105830"
"1062","COD",2001,"48428534"
"1063","COD",2002,"49871670"
"1064","COD",2003,"51425583"
"1065","COD",2004,"53068869"
"1066","COD",2005,"54785894"
"1067","COD",2006,"56578046"
"1068","COD",2007,"58453687"
"1069","COD",2008,"60411195"
"1070","COD",2009,"62448572"
"1071","COD",2010,"64563853"
"1072","COD",2011,"66755151"
"1073","COD",2012,"69020749"
"1074","COD",2013,"71358804"
"1075","COD",2014,"73767445"
"1076","COD",2015,"76244532"
"1077","COD",2016,"78789130"
"1078","COD",2017,"81398765"
"1079","COD",2018,"84068092"
"1080","COD",2019,"86790568"
"1081","COG",1996,"2785815"
"1082","COG",1997,"2867283"
"1083","COG",1998,"2951651"
"1084","COG",1999,"3038432"
"1085","COG",2000,"3127420"
"1086","COG",2001,"3217930"
"1087","COG",2002,"3310376"
"1088","COG",2003,"3406915"
"1089","COG",2004,"3510468"
"1090","COG",2005,"3622775"
"1091","COG",2006,"3745143"
"1092","COG",2007,"3876123"
"1093","COG",2008,"4011487"
"1094","COG",2009,"4145400"
"1095","COG",2010,"4273738"
"1096","COG",2011,"4394842"
"1097","COG",2012,"4510197"
"1098","COG",2013,"4622757"
"1099","COG",2014,"4736965"
"1100","COG",2015,"4856093"
"1101","COG",2016,"4980996"
"1102","COG",2017,"5110701"
"1103","COG",2018,"5244363"
"1104","COG",2019,"5380504"
"1105","CRI",1996,"3632361"
"1106","CRI",1997,"3718952"
"1107","CRI",1998,"3803893"
"1108","CRI",1999,"3885428"
"1109","CRI",2000,"3962369"
"1110","CRI",2001,"4034074"
"1111","CRI",2002,"4100922"
"1112","CRI",2003,"4164053"
"1113","CRI",2004,"4225156"
"1114","CRI",2005,"4285504"
"1115","CRI",2006,"4345421"
"1116","CRI",2007,"4404626"
"1117","CRI",2008,"4463123"
"1118","CRI",2009,"4520739"
"1119","CRI",2010,"4577371"
"1120","CRI",2011,"4633086"
"1121","CRI",2012,"4688003"
"1122","CRI",2013,"4742111"
"1123","CRI",2014,"4795390"
"1124","CRI",2015,"4847805"
"1125","CRI",2016,"4899336"
"1126","CRI",2017,"4949955"
"1127","CRI",2018,"4999443"
"1128","CRI",2019,"5047561"
"1129","CIV",1996,"14665125"
"1130","CIV",1997,"15130674"
"1131","CIV",1998,"15589407"
"1132","CIV",1999,"16032573"
"1133","CIV",2000,"16454660"
"1134","CIV",2001,"16853027"
"1135","CIV",2002,"17231539"
"1136","CIV",2003,"17599613"
"1137","CIV",2004,"17970493"
"1138","CIV",2005,"18354513"
"1139","CIV",2006,"18754914"
"1140","CIV",2007,"19171250"
"1141","CIV",2008,"19605568"
"1142","CIV",2009,"20059147"
"1143","CIV",2010,"20532944"
"1144","CIV",2011,"21028652"
"1145","CIV",2012,"21547188"
"1146","CIV",2013,"22087506"
"1147","CIV",2014,"22647672"
"1148","CIV",2015,"23226148"
"1149","CIV",2016,"23822726"
"1150","CIV",2017,"24437475"
"1151","CIV",2018,"25069226"
"1152","CIV",2019,"25716554"
"1153","HRV",1996,"4557097"
"1154","HRV",1997,"4534920"
"1155","HRV",1998,"4532135"
"1156","HRV",1999,"4512597"
"1157","HRV",2000,"4468302"
"1158","HRV",2001,"4299642"
"1159","HRV",2002,"4302174"
"1160","HRV",2003,"4303399"
"1161","HRV",2004,"4304600"
"1162","HRV",2005,"4310145"
"1163","HRV",2006,"4311159"
"1164","HRV",2007,"4310217"
"1165","HRV",2008,"4309705"
"1166","HRV",2009,"4305181"
"1167","HRV",2010,"4295427"
"1168","HRV",2011,"4280622"
"1169","HRV",2012,"4267558"
"1170","HRV",2013,"4255689"
"1171","HRV",2014,"4238389"
"1172","HRV",2015,"4203604"
"1173","HRV",2016,"4174349"
"1174","HRV",2017,"4124531"
"1175","HRV",2018,"4087843"
"1176","HRV",2019,"4065253"
"1177","CUB",1996,"10939285"
"1178","CUB",1997,"10989730"
"1179","CUB",1998,"11038706"
"1180","CUB",1999,"11084673"
"1181","CUB",2000,"11126423"
"1182","CUB",2001,"11164676"
"1183","CUB",2002,"11199664"
"1184","CUB",2003,"11229185"
"1185","CUB",2004,"11250369"
"1186","CUB",2005,"11261586"
"1187","CUB",2006,"11261241"
"1188","CUB",2007,"11251117"
"1189","CUB",2008,"11236975"
"1190","CUB",2009,"11226711"
"1191","CUB",2010,"11225833"
"1192","CUB",2011,"11236671"
"1193","CUB",2012,"11257112"
"1194","CUB",2013,"11282722"
"1195","CUB",2014,"11306909"
"1196","CUB",2015,"11324777"
"1197","CUB",2016,"11335108"
"1198","CUB",2017,"11339255"
"1199","CUB",2018,"11338146"
"1200","CUB",2019,"11333484"
"1201","CUW",1996,"146306"
"1202","CUW",1997,"146956"
"1203","CUW",1998,"144472"
"1204","CUW",1999,"139428"
"1205","CUW",2000,"133860"
"1206","CUW",2001,"129047"
"1207","CUW",2002,"129205"
"1208","CUW",2003,"131897"
"1209","CUW",2004,"134192"
"1210","CUW",2005,"137658"
"1211","CUW",2006,"141239"
"1212","CUW",2007,"144056"
"1213","CUW",2008,"145880"
"1214","CUW",2009,"146833"
"1215","CUW",2010,"148703"
"1216","CUW",2011,"150831"
"1217","CUW",2012,"152088"
"1218","CUW",2013,"153822"
"1219","CUW",2014,"155909"
"1220","CUW",2015,"157980"
"1221","CUW",2016,"159664"
"1222","CUW",2017,"160175"
"1223","CUW",2018,"159336"
"1224","CUW",2019,"157441"
"1225","CYP",1996,"873426"
"1226","CYP",1997,"891190"
"1227","CYP",1998,"908710"
"1228","CYP",1999,"926049"
"1229","CYP",2000,"943288"
"1230","CYP",2001,"960274"
"1231","CYP",2002,"976968"
"1232","CYP",2003,"993562"
"1233","CYP",2004,"1010410"
"1234","CYP",2005,"1027657"
"1235","CYP",2006,"1045508"
"1236","CYP",2007,"1063708"
"1237","CYP",2008,"1081568"
"1238","CYP",2009,"1098089"
"1239","CYP",2010,"1112617"
"1240","CYP",2011,"1124837"
"1241","CYP",2012,"1135046"
"1242","CYP",2013,"1143866"
"1243","CYP",2014,"1152297"
"1244","CYP",2015,"1160987"
"1245","CYP",2016,"1170189"
"1246","CYP",2017,"1179685"
"1247","CYP",2018,"1189262"
"1248","CYP",2019,"1198574"
"1249","CZE",1996,"10315241"
"1250","CZE",1997,"10304131"
"1251","CZE",1998,"10294373"
"1252","CZE",1999,"10283860"
"1253","CZE",2000,"10255063"
"1254","CZE",2001,"10216605"
"1255","CZE",2002,"10196916"
"1256","CZE",2003,"10193998"
"1257","CZE",2004,"10197101"
"1258","CZE",2005,"10211216"
"1259","CZE",2006,"10238905"
"1260","CZE",2007,"10298828"
"1261","CZE",2008,"10384603"
"1262","CZE",2009,"10443936"
"1263","CZE",2010,"10474410"
"1264","CZE",2011,"10496088"
"1265","CZE",2012,"10510785"
"1266","CZE",2013,"10514272"
"1267","CZE",2014,"10525347"
"1268","CZE",2015,"10546059"
"1269","CZE",2016,"10566332"
"1270","CZE",2017,"10594438"
"1271","CZE",2018,"10629928"
"1272","CZE",2019,"10671870"
"1273","DNK",1996,"5263074"
"1274","DNK",1997,"5284991"
"1275","DNK",1998,"5304219"
"1276","DNK",1999,"5321799"
"1277","DNK",2000,"5339616"
"1278","DNK",2001,"5358783"
"1279","DNK",2002,"5375931"
"1280","DNK",2003,"5390574"
"1281","DNK",2004,"5404523"
"1282","DNK",2005,"5419432"
"1283","DNK",2006,"5437272"
"1284","DNK",2007,"5461438"
"1285","DNK",2008,"5493621"
"1286","DNK",2009,"5523095"
"1287","DNK",2010,"5547683"
"1288","DNK",2011,"5570572"
"1289","DNK",2012,"5591572"
"1290","DNK",2013,"5614932"
"1291","DNK",2014,"5643475"
"1292","DNK",2015,"5683483"
"1293","DNK",2016,"5728010"
"1294","DNK",2017,"5764980"
"1295","DNK",2018,"5793636"
"1296","DNK",2019,"5814422"
"1297","DJI",1996,"643649"
"1298","DJI",1997,"660858"
"1299","DJI",1998,"680465"
"1300","DJI",1999,"699973"
"1301","DJI",2000,"717577"
"1302","DJI",2001,"733019"
"1303","DJI",2002,"746947"
"1304","DJI",2003,"759639"
"1305","DJI",2004,"771599"
"1306","DJI",2005,"783248"
"1307","DJI",2006,"794554"
"1308","DJI",2007,"805456"
"1309","DJI",2008,"816361"
"1310","DJI",2009,"827820"
"1311","DJI",2010,"840194"
"1312","DJI",2011,"853671"
"1313","DJI",2012,"868136"
"1314","DJI",2013,"883296"
"1315","DJI",2014,"898707"
"1316","DJI",2015,"913998"
"1317","DJI",2016,"929117"
"1318","DJI",2017,"944100"
"1319","DJI",2018,"958923"
"1320","DJI",2019,"973557"
"1321","DMA",1996,"70933"
"1322","DMA",1997,"70592"
"1323","DMA",1998,"70183"
"1324","DMA",1999,"69828"
"1325","DMA",2000,"69650"
"1326","DMA",2001,"69671"
"1327","DMA",2002,"69840"
"1328","DMA",2003,"70102"
"1329","DMA",2004,"70387"
"1330","DMA",2005,"70580"
"1331","DMA",2006,"70718"
"1332","DMA",2007,"70797"
"1333","DMA",2008,"70829"
"1334","DMA",2009,"70848"
"1335","DMA",2010,"70877"
"1336","DMA",2011,"70912"
"1337","DMA",2012,"70954"
"1338","DMA",2013,"71019"
"1339","DMA",2014,"71091"
"1340","DMA",2015,"71175"
"1341","DMA",2016,"71307"
"1342","DMA",2017,"71460"
"1343","DMA",2018,"71626"
"1344","DMA",2019,"71808"
"1345","DOM",1996,"7952766"
"1346","DOM",1997,"8084407"
"1347","DOM",1998,"8214427"
"1348","DOM",1999,"8343288"
"1349","DOM",2000,"8471317"
"1350","DOM",2001,"8598599"
"1351","DOM",2002,"8724974"
"1352","DOM",2003,"8850317"
"1353","DOM",2004,"8974444"
"1354","DOM",2005,"9097262"
"1355","DOM",2006,"9218681"
"1356","DOM",2007,"9338856"
"1357","DOM",2008,"9458079"
"1358","DOM",2009,"9576736"
"1359","DOM",2010,"9695117"
"1360","DOM",2011,"9813219"
"1361","DOM",2012,"9930916"
"1362","DOM",2013,"10048226"
"1363","DOM",2014,"10165182"
"1364","DOM",2015,"10281675"
"1365","DOM",2016,"10397738"
"1366","DOM",2017,"10513111"
"1367","DOM",2018,"10627147"
"1368","DOM",2019,"10738957"
"1369","ECU",1996,"11703169"
"1370","ECU",1997,"11951457"
"1371","ECU",1998,"12198449"
"1372","ECU",1999,"12442109"
"1373","ECU",2000,"12681123"
"1374","ECU",2001,"12914660"
"1375","ECU",2002,"13143465"
"1376","ECU",2003,"13369678"
"1377","ECU",2004,"13596390"
"1378","ECU",2005,"13825839"
"1379","ECU",2006,"14059379"
"1380","ECU",2007,"14296554"
"1381","ECU",2008,"14535740"
"1382","ECU",2009,"14774412"
"1383","ECU",2010,"15011114"
"1384","ECU",2011,"15243885"
"1385","ECU",2012,"15474099"
"1386","ECU",2013,"15707473"
"1387","ECU",2014,"15951832"
"1388","ECU",2015,"16212022"
"1389","ECU",2016,"16491116"
"1390","ECU",2017,"16785356"
"1391","ECU",2018,"17084359"
"1392","ECU",2019,"17373657"
"1393","EGY",1996,"63601632"
"1394","EGY",1997,"64892269"
"1395","EGY",1998,"66200259"
"1396","EGY",1999,"67515591"
"1397","EGY",2000,"68831561"
"1398","EGY",2001,"70152662"
"1399","EGY",2002,"71485044"
"1400","EGY",2003,"72826102"
"1401","EGY",2004,"74172073"
"1402","EGY",2005,"75523576"
"1403","EGY",2006,"76873670"
"1404","EGY",2007,"78232124"
"1405","EGY",2008,"79636081"
"1406","EGY",2009,"81134789"
"1407","EGY",2010,"82761244"
"1408","EGY",2011,"84529251"
"1409","EGY",2012,"86422240"
"1410","EGY",2013,"88404652"
"1411","EGY",2014,"90424668"
"1412","EGY",2015,"92442549"
"1413","EGY",2016,"94447071"
"1414","EGY",2017,"96442590"
"1415","EGY",2018,"98423602"
"1416","EGY",2019,"100388076"
"1417","SLV",1996,"5689943"
"1418","SLV",1997,"5746288"
"1419","SLV",1998,"5797764"
"1420","SLV",1999,"5844834"
"1421","SLV",2000,"5887930"
"1422","SLV",2001,"5927001"
"1423","SLV",2002,"5962139"
"1424","SLV",2003,"5994075"
"1425","SLV",2004,"6023801"
"1426","SLV",2005,"6052124"
"1427","SLV",2006,"6079395"
"1428","SLV",2007,"6105810"
"1429","SLV",2008,"6131767"
"1430","SLV",2009,"6157678"
"1431","SLV",2010,"6183877"
"1432","SLV",2011,"6210567"
"1433","SLV",2012,"6237922"
"1434","SLV",2013,"6266076"
"1435","SLV",2014,"6295124"
"1436","SLV",2015,"6325121"
"1437","SLV",2016,"6356137"
"1438","SLV",2017,"6388124"
"1439","SLV",2018,"6420740"
"1440","SLV",2019,"6453550"
"1441","GNQ",1996,"515844"
"1442","GNQ",1997,"536459"
"1443","GNQ",1998,"558496"
"1444","GNQ",1999,"581765"
"1445","GNQ",2000,"606180"
"1446","GNQ",2001,"631662"
"1447","GNQ",2002,"658388"
"1448","GNQ",2003,"686670"
"1449","GNQ",2004,"716949"
"1450","GNQ",2005,"749527"
"1451","GNQ",2006,"784494"
"1452","GNQ",2007,"821686"
"1453","GNQ",2008,"860839"
"1454","GNQ",2009,"901589"
"1455","GNQ",2010,"943640"
"1456","GNQ",2011,"986861"
"1457","GNQ",2012,"1031191"
"1458","GNQ",2013,"1076412"
"1459","GNQ",2014,"1122273"
"1460","GNQ",2015,"1168575"
"1461","GNQ",2016,"1215181"
"1462","GNQ",2017,"1262008"
"1463","GNQ",2018,"1308966"
"1464","GNQ",2019,"1355982"
"1465","ERI",1996,"2196467"
"1466","ERI",1997,"2195192"
"1467","ERI",1998,"2206439"
"1468","ERI",1999,"2237412"
"1469","ERI",2000,"2292413"
"1470","ERI",2001,"2374721"
"1471","ERI",2002,"2481059"
"1472","ERI",2003,"2600972"
"1473","ERI",2004,"2719809"
"1474","ERI",2005,"2826653"
"1475","ERI",2006,"2918209"
"1476","ERI",2007,"2996540"
"1477","ERI",2008,"3062782"
"1478","ERI",2009,"3119920"
"1479","ERI",2010,"3170437"
"1480","ERI",2011,"3213969"
"1481","ERI",2012,".."
"1482","ERI",2013,".."
"1483","ERI",2014,".."
"1484","ERI",2015,".."
"1485","ERI",2016,".."
"1486","ERI",2017,".."
"1487","ERI",2018,".."
"1488","ERI",2019,".."
"1489","EST",1996,"1415594"
"1490","EST",1997,"1399535"
"1491","EST",1998,"1386156"
"1492","EST",1999,"1390244"
"1493","EST",2000,"1396985"
"1494","EST",2001,"1388115"
"1495","EST",2002,"1379350"
"1496","EST",2003,"1370720"
"1497","EST",2004,"1362550"
"1498","EST",2005,"1354775"
"1499","EST",2006,"1346810"
"1500","EST",2007,"1340680"
"1501","EST",2008,"1337090"
"1502","EST",2009,"1334515"
"1503","EST",2010,"1331475"
"1504","EST",2011,"1327439"
"1505","EST",2012,"1322696"
"1506","EST",2013,"1317997"
"1507","EST",2014,"1314545"
"1508","EST",2015,"1315407"
"1509","EST",2016,"1315790"
"1510","EST",2017,"1317384"
"1511","EST",2018,"1321977"
"1512","EST",2019,"1326898"
"1513","SWZ",1996,"945506"
"1514","SWZ",1997,"963416"
"1515","SWZ",1998,"979922"
"1516","SWZ",1999,"994105"
"1517","SWZ",2000,"1005432"
"1518","SWZ",2001,"1013608"
"1519","SWZ",2002,"1019054"
"1520","SWZ",2003,"1022796"
"1521","SWZ",2004,"1026287"
"1522","SWZ",2005,"1030575"
"1523","SWZ",2006,"1036095"
"1524","SWZ",2007,"1042651"
"1525","SWZ",2008,"1049948"
"1526","SWZ",2009,"1057462"
"1527","SWZ",2010,"1064841"
"1528","SWZ",2011,"1072029"
"1529","SWZ",2012,"1079285"
"1530","SWZ",2013,"1086843"
"1531","SWZ",2014,"1095022"
"1532","SWZ",2015,"1104038"
"1533","SWZ",2016,"1113994"
"1534","SWZ",2017,"1124808"
"1535","SWZ",2018,"1136274"
"1536","SWZ",2019,"1148133"
"1537","ETH",1996,"58883531"
"1538","ETH",1997,"60697443"
"1539","ETH",1998,"62507724"
"1540","ETH",1999,"64343008"
"1541","ETH",2000,"66224809"
"1542","ETH",2001,"68159422"
"1543","ETH",2002,"70142090"
"1544","ETH",2003,"72170581"
"1545","ETH",2004,"74239508"
"1546","ETH",2005,"76346310"
"1547","ETH",2006,"78489205"
"1548","ETH",2007,"80674343"
"1549","ETH",2008,"82916236"
"1550","ETH",2009,"85233923"
"1551","ETH",2010,"87639962"
"1552","ETH",2011,"90139928"
"1553","ETH",2012,"92726982"
"1554","ETH",2013,"95385793"
"1555","ETH",2014,"98094264"
"1556","ETH",2015,"100835453"
"1557","ETH",2016,"103603461"
"1558","ETH",2017,"106399926"
"1559","ETH",2018,"109224410"
"1560","ETH",2019,"112078727"
"1561","FRO",1996,"45624"
"1562","FRO",1997,"45789"
"1563","FRO",1998,"46094"
"1564","FRO",1999,"46428"
"1565","FRO",2000,"46738"
"1566","FRO",2001,"46999"
"1567","FRO",2002,"47235"
"1568","FRO",2003,"47439"
"1569","FRO",2004,"47600"
"1570","FRO",2005,"47731"
"1571","FRO",2006,"47793"
"1572","FRO",2007,"47825"
"1573","FRO",2008,"47822"
"1574","FRO",2009,"47814"
"1575","FRO",2010,"47803"
"1576","FRO",2011,"47815"
"1577","FRO",2012,"47843"
"1578","FRO",2013,"47901"
"1579","FRO",2014,"47965"
"1580","FRO",2015,"48055"
"1581","FRO",2016,"48173"
"1582","FRO",2017,"48326"
"1583","FRO",2018,"48497"
"1584","FRO",2019,"48677"
"1585","FJI",1996,"784389"
"1586","FJI",1997,"792736"
"1587","FJI",1998,"800148"
"1588","FJI",1999,"806302"
"1589","FJI",2000,"811011"
"1590","FJI",2001,"813923"
"1591","FJI",2002,"815257"
"1592","FJI",2003,"816078"
"1593","FJI",2004,"817864"
"1594","FJI",2005,"821606"
"1595","FJI",2006,"827869"
"1596","FJI",2007,"836185"
"1597","FJI",2008,"845356"
"1598","FJI",2009,"853636"
"1599","FJI",2010,"859816"
"1600","FJI",2011,"863451"
"1601","FJI",2012,"865065"
"1602","FJI",2013,"865602"
"1603","FJI",2014,"866447"
"1604","FJI",2015,"868632"
"1605","FJI",2016,"872406"
"1606","FJI",2017,"877460"
"1607","FJI",2018,"883490"
"1608","FJI",2019,"889955"
"1609","FIN",1996,"5124573"
"1610","FIN",1997,"5139835"
"1611","FIN",1998,"5153498"
"1612","FIN",1999,"5165474"
"1613","FIN",2000,"5176209"
"1614","FIN",2001,"5188008"
"1615","FIN",2002,"5200598"
"1616","FIN",2003,"5213014"
"1617","FIN",2004,"5228172"
"1618","FIN",2005,"5246096"
"1619","FIN",2006,"5266268"
"1620","FIN",2007,"5288720"
"1621","FIN",2008,"5313399"
"1622","FIN",2009,"5338871"
"1623","FIN",2010,"5363352"
"1624","FIN",2011,"5388272"
"1625","FIN",2012,"5413971"
"1626","FIN",2013,"5438972"
"1627","FIN",2014,"5461512"
"1628","FIN",2015,"5479531"
"1629","FIN",2016,"5495303"
"1630","FIN",2017,"5508214"
"1631","FIN",2018,"5515525"
"1632","FIN",2019,"5521606"
"1633","FRA",1996,"59753095"
"1634","FRA",1997,"59964841"
"1635","FRA",1998,"60186284"
"1636","FRA",1999,"60496708"
"1637","FRA",2000,"60912500"
"1638","FRA",2001,"61357432"
"1639","FRA",2002,"61805266"
"1640","FRA",2003,"62244880"
"1641","FRA",2004,"62704901"
"1642","FRA",2005,"63179356"
"1643","FRA",2006,"63621376"
"1644","FRA",2007,"64016227"
"1645","FRA",2008,"64374979"
"1646","FRA",2009,"64707035"
"1647","FRA",2010,"65027505"
"1648","FRA",2011,"65342789"
"1649","FRA",2012,"65659814"
"1650","FRA",2013,"65998685"
"1651","FRA",2014,"66312067"
"1652","FRA",2015,"66548272"
"1653","FRA",2016,"66724104"
"1654","FRA",2017,"66918020"
"1655","FRA",2018,"67101930"
"1656","FRA",2019,"67248926"
"1657","PYF",1996,"222323"
"1658","PYF",1997,"226854"
"1659","PYF",1998,"231562"
"1660","PYF",1999,"236217"
"1661","PYF",2000,"240681"
"1662","PYF",2001,"244929"
"1663","PYF",2002,"248976"
"1664","PYF",2003,"252707"
"1665","PYF",2004,"255995"
"1666","PYF",2005,"258780"
"1667","PYF",2006,"261007"
"1668","PYF",2007,"262717"
"1669","PYF",2008,"264064"
"1670","PYF",2009,"265256"
"1671","PYF",2010,"266449"
"1672","PYF",2011,"267702"
"1673","PYF",2012,"268995"
"1674","PYF",2013,"270332"
"1675","PYF",2014,"271713"
"1676","PYF",2015,"273119"
"1677","PYF",2016,"274576"
"1678","PYF",2017,"276108"
"1679","PYF",2018,"277673"
"1680","PYF",2019,"279285"
"1681","GAB",1996,"1112944"
"1682","GAB",1997,"1141332"
"1683","GAB",1998,"1170061"
"1684","GAB",1999,"1199058"
"1685","GAB",2000,"1228359"
"1686","GAB",2001,"1258008"
"1687","GAB",2002,"1288310"
"1688","GAB",2003,"1319946"
"1689","GAB",2004,"1353788"
"1690","GAB",2005,"1390550"
"1691","GAB",2006,"1430144"
"1692","GAB",2007,"1472565"
"1693","GAB",2008,"1518538"
"1694","GAB",2009,"1568925"
"1695","GAB",2010,"1624146"
"1696","GAB",2011,"1684629"
"1697","GAB",2012,"1749677"
"1698","GAB",2013,"1817070"
"1699","GAB",2014,"1883801"
"1700","GAB",2015,"1947690"
"1701","GAB",2016,"2007882"
"1702","GAB",2017,"2064812"
"1703","GAB",2018,"2119275"
"1704","GAB",2019,"2172578"
"1705","GMB",1996,"1164091"
"1706","GMB",1997,"1200522"
"1707","GMB",1998,"1238124"
"1708","GMB",1999,"1277118"
"1709","GMB",2000,"1317708"
"1710","GMB",2001,"1360070"
"1711","GMB",2002,"1404263"
"1712","GMB",2003,"1449925"
"1713","GMB",2004,"1496524"
"1714","GMB",2005,"1543745"
"1715","GMB",2006,"1591444"
"1716","GMB",2007,"1639846"
"1717","GMB",2008,"1689288"
"1718","GMB",2009,"1740277"
"1719","GMB",2010,"1793199"
"1720","GMB",2011,"1848142"
"1721","GMB",2012,"1905020"
"1722","GMB",2013,"1963708"
"1723","GMB",2014,"2024037"
"1724","GMB",2015,"2085860"
"1725","GMB",2016,"2149134"
"1726","GMB",2017,"2213900"
"1727","GMB",2018,"2280092"
"1728","GMB",2019,"2347696"
"1729","GEO",1996,"4491699"
"1730","GEO",1997,"4349913"
"1731","GEO",1998,"4243607"
"1732","GEO",1999,"4157192"
"1733","GEO",2000,"4077131"
"1734","GEO",2001,"4014373"
"1735","GEO",2002,"3978515"
"1736","GEO",2003,"3951736"
"1737","GEO",2004,"3927340"
"1738","GEO",2005,"3902469"
"1739","GEO",2006,"3880347"
"1740","GEO",2007,"3860158"
